latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.2936,-48.6612,325.8,1.2,1.1,2000-11-18,1406,Terra,MODIS,46,6.2,301.2,18.4,D,0
-2.3614,-48.3316,320.8,1.2,1.1,2000-11-18,1406,Terra,MODIS,74,6.2,298,14.4,D,0
-2.3195,-48.6862,333.8,1.2,1.1,2000-11-18,1406,Terra,MODIS,70,6.2,302.8,31.8,D,0
-3.1177,-43.2714,324.9,3,1.7,2000-11-18,1406,Terra,MODIS,76,6.2,299.6,64.2,D,0
-2.1595,-49.9033,318.9,1,1,2000-11-18,1406,Terra,MODIS,46,6.2,303,10.2,D,0
-2.4256,-48.1017,321,1.3,1.1,2000-11-18,1406,Terra,MODIS,71,6.2,301.1,14.3,D,0
-2.9682,-44.4055,326.1,2.4,1.5,2000-11-18,1406,Terra,MODIS,54,6.2,300.7,39.4,D,0
-3.2679,-42.3345,334.4,3.6,1.8,2000-11-18,1406,Terra,MODIS,64,6.2,300.4,161.7,D,0
-3.3973,-41.4317,330.6,4.3,1.9,2000-11-18,1406,Terra,MODIS,81,6.2,298.5,158.1,D,0
-3.4025,-41.3959,320.4,4.3,1.9,2000-11-18,1406,Terra,MODIS,35,6.2,296.6,68.9,D,0
-2.3426,-48.6852,317.1,1.2,1.1,2000-11-18,1406,Terra,MODIS,68,6.2,302.5,12.4,D,0
-2.4261,-48.0966,321.5,1.3,1.1,2000-11-18,1406,Terra,MODIS,66,6.2,300.5,14.5,D,0
-2.9624,-44.4114,321.9,2.4,1.5,2000-11-18,1406,Terra,MODIS,44,6.2,300.4,27,D,0
-2.9654,-44.3897,321,2.5,1.5,2000-11-18,1406,Terra,MODIS,53,6.2,300,25.5,D,0
-3.1173,-43.2781,321.5,3,1.7,2000-11-18,1406,Terra,MODIS,68,6.2,298.8,47.9,D,0
-2.1912,-49.9332,335.3,1,1,2000-11-18,1406,Terra,MODIS,87,6.2,297.6,32.1,D,0
-2.1926,-49.9239,340.3,1,1,2000-11-18,1406,Terra,MODIS,90,6.2,300.6,40.1,D,0
-3.2604,-42.3406,327.1,3.6,1.8,2000-11-18,1406,Terra,MODIS,73,6.2,300.1,100.2,D,0
-2.2004,-49.9345,316.1,1,1,2000-11-18,1406,Terra,MODIS,64,6.2,295.6,9.6,D,0
-2.2017,-49.9252,355.5,1,1,2000-11-18,1406,Terra,MODIS,98,6.2,298.3,73.5,D,0
-2.2031,-49.9159,343.3,1,1,2000-11-18,1406,Terra,MODIS,92,6.2,297.7,45.1,D,0
-2.423,-48.4023,323.5,1.2,1.1,2000-11-18,1406,Terra,MODIS,77,6.2,301.7,17.7,D,0
-2.4549,-48.1812,317.8,1.3,1.1,2000-11-18,1406,Terra,MODIS,47,6.2,302.4,10.7,D,0
-3.4,-41.4387,327.3,4.3,1.9,2000-11-18,1406,Terra,MODIS,78,6.2,298.6,126.5,D,0
-3.4049,-41.4022,324.3,4.3,1.9,2000-11-18,1406,Terra,MODIS,74,6.2,296.8,105.8,D,0
-2.3909,-48.692,324,1.2,1.1,2000-11-18,1406,Terra,MODIS,77,6.2,300.1,20.2,D,0
-2.4648,-48.1826,319,1.3,1.1,2000-11-18,1406,Terra,MODIS,55,6.2,303.8,12.2,D,0
-3.2791,-42.4404,321.9,3.6,1.8,2000-11-18,1406,Terra,MODIS,70,6.2,300.3,64.1,D,0
-2.6436,-47.0204,341,1.5,1.2,2000-11-18,1406,Terra,MODIS,85,6.2,291.8,78,D,0
-3.3448,-42.319,324.5,3.6,1.8,2000-11-18,1406,Terra,MODIS,74,6.2,298.3,83.3,D,0
-3.3682,-42.1541,319.2,3.8,1.8,2000-11-18,1406,Terra,MODIS,44,6.2,299.9,41.1,D,0
-3.3333,-42.355,318.6,3.6,1.8,2000-11-18,1406,Terra,MODIS,63,6.2,298.5,45,D,0
-3.3376,-42.3232,324.5,3.6,1.8,2000-11-18,1406,Terra,MODIS,74,6.2,297.8,85.2,D,0
-2.3835,-49.3759,329,1.1,1,2000-11-18,1406,Terra,MODIS,82,6.2,297.5,21.3,D,0
-2.4855,-48.7432,335.1,1.2,1.1,2000-11-18,1406,Terra,MODIS,67,6.2,307.1,29.8,D,0
-2.487,-48.7327,334.4,1.2,1.1,2000-11-18,1406,Terra,MODIS,72,6.2,304.8,27.2,D,0
-2.9344,-45.6369,326,2,1.4,2000-11-18,1406,Terra,MODIS,79,6.2,299.8,40.1,D,0
-3.5022,-41.608,330.2,4.2,1.9,2000-11-18,1406,Terra,MODIS,81,6.2,299.5,157.1,D,0
-2.4966,-48.7341,337,1.2,1.1,2000-11-18,1406,Terra,MODIS,85,6.2,304.5,33.2,D,0
-2.5167,-48.597,322.4,1.2,1.1,2000-11-18,1406,Terra,MODIS,56,6.2,305.9,16.2,D,0
-3.484,-41.8609,320.8,4,1.9,2000-11-18,1406,Terra,MODIS,45,6.2,298.7,40.9,D,0
-3.5006,-41.863,323.8,4,1.9,2000-11-18,1406,Terra,MODIS,73,6.2,300.5,67.2,D,0
-2.4543,-49.1548,320.9,1.1,1.1,2000-11-18,1406,Terra,MODIS,43,6.2,303.3,12.6,D,0
-2.4585,-49.1618,321.2,1.1,1.1,2000-11-18,1406,Terra,MODIS,69,6.2,303.8,13.7,D,0
-2.5241,-48.7016,317,1.2,1.1,2000-11-18,1406,Terra,MODIS,63,6.2,299.4,10.8,D,0
-3.5056,-41.6154,331.3,4.2,1.9,2000-11-18,1406,Terra,MODIS,82,6.2,299.9,168.5,D,0
-2.9507,-45.8198,322.8,1.9,1.3,2000-11-18,1406,Terra,MODIS,75,6.2,297.5,34.5,D,0
-3.4891,-41.8685,327.3,4,1.9,2000-11-18,1406,Terra,MODIS,77,6.2,298.6,96,D,0
-2.4984,-49.0858,313.5,1.1,1.1,2000-11-18,1406,Terra,MODIS,44,6.2,297.9,6.6,D,0
-3.5196,-42.0151,327.5,3.9,1.8,2000-11-18,1406,Terra,MODIS,78,6.2,301.1,99.3,D,0
-3.4588,-42.5718,338.9,3.5,1.8,2000-11-18,1406,Terra,MODIS,66,6.2,298.7,194.7,D,0
-2.6105,-48.5841,322.3,1.2,1.1,2000-11-18,1406,Terra,MODIS,29,6.2,306.2,15.1,D,0
-3.5428,-42.088,323.6,3.8,1.8,2000-11-18,1406,Terra,MODIS,72,6.2,301.3,68.5,D,0
-2.4033,-50.0606,315.3,1,1,2000-11-18,1406,Terra,MODIS,64,6.2,296.4,8.9,D,0
-2.6187,-48.5961,322.2,1.2,1.1,2000-11-18,1406,Terra,MODIS,39,6.2,306.7,15.5,D,0
-2.6203,-48.5854,320.4,1.2,1.1,2000-11-18,1406,Terra,MODIS,31,6.2,305.2,13.2,D,0
-3.4903,-42.5756,327.8,3.5,1.8,2000-11-18,1406,Terra,MODIS,59,6.2,300,94,D,0
-3.5261,-42.0214,326.1,3.9,1.8,2000-11-18,1406,Terra,MODIS,75,6.2,301.5,85.6,D,0
-3.4689,-42.5786,334.1,3.5,1.8,2000-11-18,1406,Terra,MODIS,64,6.2,299.1,150.3,D,0
-2.6374,-48.6912,315.3,1.2,1.1,2000-11-18,1406,Terra,MODIS,59,6.2,297.6,9.1,D,0
-3.4846,-42.5805,328.2,3.5,1.8,2000-11-18,1406,Terra,MODIS,59,6.2,299.1,100.7,D,0
-3.5497,-42.0943,324.1,3.8,1.8,2000-11-18,1406,Terra,MODIS,73,6.2,301.3,73.9,D,0
-2.729,-48.1224,327.6,1.3,1.1,2000-11-18,1406,Terra,MODIS,81,6.2,302,26.7,D,0
-2.7861,-47.7226,319.5,1.4,1.2,2000-11-18,1406,Terra,MODIS,72,6.2,300.1,18.4,D,0
-2.6778,-48.6861,318.8,1.2,1.1,2000-11-18,1406,Terra,MODIS,51,6.2,304,12.1,D,0
-2.7185,-48.4062,320.6,1.2,1.1,2000-11-18,1406,Terra,MODIS,52,6.2,303.6,11.5,D,0
-2.6984,-48.6131,320,1.2,1.1,2000-11-18,1406,Terra,MODIS,72,6.2,304.4,15.1,D,0
-3.1246,-45.6756,324.9,2,1.4,2000-11-18,1406,Terra,MODIS,77,6.2,300.8,34.3,D,0
-3.309,-44.3874,317.2,2.5,1.5,2000-11-18,1406,Terra,MODIS,62,6.2,300.1,23.1,D,0
-3.6104,-42.3713,367.4,3.6,1.8,2000-11-18,1406,Terra,MODIS,100,6.2,301.2,634.5,D,0
-3.6149,-42.3392,329.6,3.7,1.8,2000-11-18,1406,Terra,MODIS,80,6.2,300.1,114.6,D,0
-2.6976,-48.7533,336.1,1.2,1.1,2000-11-18,1406,Terra,MODIS,87,6.2,301.8,38.7,D,0
-2.6992,-48.7428,315.3,1.2,1.1,2000-11-18,1406,Terra,MODIS,16,6.2,300,7.9,D,0
-3.5903,-42.6258,319.6,3.5,1.8,2000-11-18,1406,Terra,MODIS,0,6.2,298.2,54.6,D,0
-3.6263,-42.3737,347.2,3.6,1.8,2000-11-18,1406,Terra,MODIS,93,6.2,299.3,296.1,D,0
-3.6309,-42.3413,326,3.7,1.8,2000-11-18,1406,Terra,MODIS,75,6.2,300.3,81.6,D,0
-3.6738,-42.041,335,3.9,1.8,2000-11-18,1406,Terra,MODIS,85,6.2,301,153,D,0
-3.6837,-41.9711,325.6,3.9,1.8,2000-11-18,1406,Terra,MODIS,67,6.2,301.7,63.9,D,0
-2.663,-49.0182,316.4,1.1,1.1,2000-11-18,1406,Terra,MODIS,66,6.2,301.2,9.8,D,0
-2.6998,-48.7601,321.7,1.2,1.1,2000-11-18,1406,Terra,MODIS,75,6.2,300.8,16,D,0
-2.7013,-48.7496,327.3,1.2,1.1,2000-11-18,1406,Terra,MODIS,81,6.2,303,23.8,D,0
-3.1282,-45.6825,325,2,1.4,2000-11-18,1406,Terra,MODIS,77,6.2,300.6,32.2,D,0
-3.6472,-42.0442,341.1,3.9,1.8,2000-11-18,1406,Terra,MODIS,89,6.2,298.4,232,D,0
-3.6188,-42.3791,370.8,3.6,1.8,2000-11-18,1406,Terra,MODIS,100,6.2,299.8,703.6,D,0
-3.6231,-42.3469,353.8,3.7,1.8,2000-11-18,1406,Terra,MODIS,97,6.2,300.9,390.6,D,0
-2.7959,-48.3673,327.5,1.2,1.1,2000-11-18,1406,Terra,MODIS,81,6.2,300.2,20.3,D,0
-3.0466,-46.613,327.8,1.6,1.3,2000-11-18,1406,Terra,MODIS,81,6.2,298.8,44.6,D,0
-3.68,-42.0486,330.1,3.9,1.8,2000-11-18,1406,Terra,MODIS,80,6.2,301.3,110.9,D,0
-3.6848,-42.0135,324.7,3.9,1.8,2000-11-18,1406,Terra,MODIS,73,6.2,302.2,62.9,D,0
-3.6895,-41.9786,326.2,3.9,1.8,2000-11-18,1406,Terra,MODIS,75,6.2,302,72.9,D,0
-2.7931,-48.4567,330,1.2,1.1,2000-11-18,1406,Terra,MODIS,54,6.2,307.1,19.1,D,0
-3.6375,-42.48,317.2,3.6,1.8,2000-11-18,1406,Terra,MODIS,48,6.2,294.7,36.9,D,0
-3.2265,-45.5161,316.4,2,1.4,2000-11-18,1406,Terra,MODIS,53,6.2,300.1,17.4,D,0
-2.7447,-48.9253,335.9,1.2,1.1,2000-11-18,1406,Terra,MODIS,87,6.2,303.1,33.1,D,0
-2.7462,-48.915,369.2,1.2,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,306.1,126.8,D,0
-2.7477,-48.9047,344.1,1.2,1.1,2000-11-18,1406,Terra,MODIS,92,6.2,303.7,50.9,D,0
-2.7492,-48.8944,317.7,1.2,1.1,2000-11-18,1406,Terra,MODIS,26,6.2,299.1,9,D,0
-3.6782,-42.4202,326.1,3.6,1.8,2000-11-18,1406,Terra,MODIS,75,6.2,296.1,87.2,D,0
-3.6827,-42.3882,331.6,3.6,1.8,2000-11-18,1406,Terra,MODIS,81,6.2,297.9,132.4,D,0
-3.6964,-42.2902,323.7,3.7,1.8,2000-11-18,1406,Terra,MODIS,71,6.2,299.3,72.4,D,0
-3.701,-42.2576,318.4,3.7,1.8,2000-11-18,1406,Terra,MODIS,56,6.2,297.7,41,D,0
-2.7543,-48.9266,348.8,1.2,1.1,2000-11-18,1406,Terra,MODIS,95,6.2,302.3,61.6,D,0
-2.7558,-48.9164,353.4,1.2,1.1,2000-11-18,1406,Terra,MODIS,97,6.2,303.4,73,D,0
-2.7573,-48.9061,345.2,1.2,1.1,2000-11-18,1406,Terra,MODIS,93,6.2,305.2,54.3,D,0
-2.7588,-48.8958,317.1,1.2,1.1,2000-11-18,1406,Terra,MODIS,36,6.2,298.3,8.8,D,0
-2.8552,-48.2391,319.8,1.3,1.1,2000-11-18,1406,Terra,MODIS,41,6.2,298.6,14.4,D,0
-3.6718,-42.5805,327.1,3.5,1.8,2000-11-18,1406,Terra,MODIS,76,6.2,298.8,94.3,D,0
-2.7177,-49.2411,315.7,1.1,1.1,2000-11-18,1406,Terra,MODIS,65,6.2,300,9,D,0
-2.7192,-49.2312,315.6,1.1,1.1,2000-11-18,1406,Terra,MODIS,64,6.2,299.5,9.1,D,0
-2.7533,-48.9997,317.5,1.1,1.1,2000-11-18,1406,Terra,MODIS,29,6.2,299.4,9.2,D,0
-2.7582,-48.996,317.6,1.1,1.1,2000-11-18,1406,Terra,MODIS,65,6.2,298.8,11.3,D,0
-3.6658,-42.5851,326.9,3.5,1.8,2000-11-18,1406,Terra,MODIS,76,6.2,298.4,95.8,D,0
-3.7043,-42.2968,323.4,3.7,1.8,2000-11-18,1406,Terra,MODIS,70,6.2,300.3,72,D,0
-3.7086,-42.2642,321.5,3.7,1.8,2000-11-18,1406,Terra,MODIS,67,6.2,298.6,61.8,D,0
-2.8002,-48.9075,322.9,1.2,1.1,2000-11-18,1406,Terra,MODIS,18,6.2,305.3,14.8,D,0
-3.3598,-44.9418,347,2.3,1.5,2000-11-18,1406,Terra,MODIS,93,6.2,299.9,147.9,D,0
-3.3626,-44.9217,343.1,2.3,1.5,2000-11-18,1406,Terra,MODIS,91,6.2,299.4,125,D,0
-3.7216,-42.5293,332.6,3.6,1.8,2000-11-18,1406,Terra,MODIS,82,6.2,296.6,141.2,D,0
-2.701,-49.7877,311.5,1.1,1,2000-11-18,1406,Terra,MODIS,53,6.2,295.3,5.1,D,0
-3.7507,-42.4358,319.1,3.6,1.8,2000-11-18,1406,Terra,MODIS,56,6.2,296.9,47.6,D,0
-3.7642,-42.3383,324.6,3.7,1.8,2000-11-18,1406,Terra,MODIS,67,6.2,299.2,77.8,D,0
-3.7687,-42.3057,340.5,3.7,1.8,2000-11-18,1406,Terra,MODIS,89,6.2,299.3,226.8,D,0
-3.8034,-42.1752,329,3.8,1.8,2000-11-18,1406,Terra,MODIS,78,6.2,299,123.7,D,0
-2.8753,-48.8185,321.2,1.2,1.1,2000-11-18,1406,Terra,MODIS,59,6.2,304.6,14.6,D,0
-3.7603,-42.3112,333.6,3.7,1.8,2000-11-18,1406,Terra,MODIS,78,6.2,299.1,147.2,D,0
-2.8323,-49.1883,317.2,1.1,1.1,2000-11-18,1406,Terra,MODIS,65,6.2,300.2,11.5,D,0
-2.8337,-49.1783,328.9,1.1,1.1,2000-11-18,1406,Terra,MODIS,82,6.2,300.1,24.5,D,0
-2.8352,-49.1682,332.2,1.1,1.1,2000-11-18,1406,Terra,MODIS,85,6.2,297.9,29.9,D,0
-2.8366,-49.1582,321,1.1,1.1,2000-11-18,1406,Terra,MODIS,75,6.2,297.8,15.3,D,0
-3.7592,-42.4439,318.9,3.6,1.8,2000-11-18,1406,Terra,MODIS,56,6.2,296.2,47.2,D,0
-3.7764,-42.3136,325,3.7,1.8,2000-11-18,1406,Terra,MODIS,30,6.2,298.8,78.6,D,0
-2.8432,-49.1796,419,1.1,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,309.7,450.9,D,0
-2.8447,-49.1696,389.2,1.1,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,308.9,221.9,D,0
-2.8461,-49.1595,344.8,1.1,1.1,2000-11-18,1406,Terra,MODIS,93,6.2,301.1,53,D,0
-3.8102,-42.1829,323.7,3.8,1.8,2000-11-18,1406,Terra,MODIS,71,6.2,298.7,79.5,D,0
-2.8512,-49.1909,326.8,1.1,1.1,2000-11-18,1406,Terra,MODIS,48,6.2,298.1,18.6,D,0
-2.8527,-49.1809,351.5,1.1,1.1,2000-11-18,1406,Terra,MODIS,96,6.2,301.3,65,D,0
-2.8541,-49.1709,357.2,1.1,1.1,2000-11-18,1406,Terra,MODIS,98,6.2,304,81.6,D,0
-2.8556,-49.1608,331.9,1.1,1.1,2000-11-18,1406,Terra,MODIS,66,6.2,298.1,26.4,D,0
-2.9089,-48.7911,320.2,1.2,1.1,2000-11-18,1406,Terra,MODIS,57,6.2,302.7,10.9,D,0
-2.8636,-49.1722,328,1.1,1.1,2000-11-18,1406,Terra,MODIS,65,6.2,302.1,20.4,D,0
-2.9131,-48.8982,326.6,1.2,1.1,2000-11-18,1406,Terra,MODIS,76,6.2,301,17.9,D,0
-2.9191,-48.8566,328.1,1.2,1.1,2000-11-18,1406,Terra,MODIS,79,6.2,303.2,21.4,D,0
-3.5513,-44.4166,323.5,2.5,1.5,2000-11-18,1406,Terra,MODIS,68,6.2,305,41.9,D,0
-2.9212,-48.9099,326.5,1.2,1.1,2000-11-18,1406,Terra,MODIS,77,6.2,300.5,15.6,D,0
-2.9227,-48.8995,332.9,1.2,1.1,2000-11-18,1406,Terra,MODIS,86,6.2,300.5,26.5,D,0
-2.9288,-48.8579,321.2,1.2,1.1,2000-11-18,1406,Terra,MODIS,68,6.2,303.3,12,D,0
-2.9303,-48.8475,319.3,1.2,1.1,2000-11-18,1406,Terra,MODIS,43,6.2,303.7,10.3,D,0
-3.258,-46.5794,313.1,1.7,1.3,2000-11-18,1406,Terra,MODIS,35,6.2,296.6,10.5,D,0
-3.5649,-44.4185,320.5,2.5,1.5,2000-11-18,1406,Terra,MODIS,55,6.2,302.7,29.3,D,0
-3.8707,-42.2246,323.6,3.8,1.8,2000-11-18,1406,Terra,MODIS,62,6.2,299.7,70.6,D,0
-3.8754,-42.1908,320.9,3.8,1.8,2000-11-18,1406,Terra,MODIS,58,6.2,300.8,47.9,D,0
-2.8862,-49.2163,408,1.1,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,303.2,350.6,D,0
-2.8877,-49.2063,404.5,1.1,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,305.9,321.3,D,0
-2.8979,-49.136,313.2,1.1,1.1,2000-11-18,1406,Terra,MODIS,61,6.2,298.9,7.1,D,0
-2.8537,-49.5031,314.2,1.1,1,2000-11-18,1406,Terra,MODIS,63,6.2,295.1,7.7,D,0
-2.8956,-49.2176,415.3,1.1,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,309.2,412.9,D,0
-2.8971,-49.2076,407.9,1.1,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,309.4,347.8,D,0
-2.942,-48.9022,339.7,1.2,1.1,2000-11-18,1406,Terra,MODIS,90,6.2,306.9,38.6,D,0
-2.9051,-49.219,361.6,1.1,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,302,96.7,D,0
-2.9066,-49.209,343.7,1.1,1.1,2000-11-18,1406,Terra,MODIS,92,6.2,300.8,47.1,D,0
-2.9094,-49.2255,314.7,1.1,1.1,2000-11-18,1406,Terra,MODIS,55,6.2,296.2,8,D,0
-2.9108,-49.2155,339.4,1.1,1.1,2000-11-18,1406,Terra,MODIS,90,6.2,301.7,43.4,D,0
-2.9122,-49.2055,318.9,1.1,1.1,2000-11-18,1406,Terra,MODIS,72,6.2,297.2,12.2,D,0
-3.878,-42.2308,321.3,3.8,1.8,2000-11-18,1406,Terra,MODIS,42,6.2,299.3,55.1,D,0
-3.8825,-42.1971,323.5,3.8,1.8,2000-11-18,1406,Terra,MODIS,69,6.2,301.6,66.6,D,0
-2.9847,-48.9036,325.7,1.2,1.1,2000-11-18,1406,Terra,MODIS,55,6.2,304.1,15.3,D,0
-3.5042,-45.405,321.8,2.1,1.4,2000-11-18,1406,Terra,MODIS,63,6.2,301.7,22.7,D,0
-3.0242,-48.8347,319.1,1.2,1.1,2000-11-18,1406,Terra,MODIS,72,6.2,301,12.3,D,0
-3.044,-48.9013,334.9,1.2,1.1,2000-11-18,1406,Terra,MODIS,87,6.2,305.9,33.3,D,0
-3.0465,-48.9081,327.3,1.2,1.1,2000-11-18,1406,Terra,MODIS,47,6.2,307.2,18.4,D,0
-2.6265,-51.8616,319.1,1,1,2000-11-18,1406,Terra,MODIS,46,6.2,294.1,10.2,D,0
-2.6278,-51.8526,352.4,1,1,2000-11-18,1406,Terra,MODIS,97,6.2,296.3,61.7,D,0
-2.6292,-51.8436,318.8,1,1,2000-11-18,1406,Terra,MODIS,35,6.2,293.7,9.4,D,0
-2.9362,-49.8108,317.7,1.1,1,2000-11-18,1406,Terra,MODIS,50,6.2,293.6,10.2,D,0
-2.9375,-49.8013,318.7,1.1,1,2000-11-18,1406,Terra,MODIS,41,6.2,292.9,10.6,D,0
-3.1506,-48.3166,318.1,1.3,1.1,2000-11-18,1406,Terra,MODIS,70,6.2,303.8,14.6,D,0
-3.0986,-48.8195,321.3,1.2,1.1,2000-11-18,1406,Terra,MODIS,74,6.2,303.4,16.1,D,0
-3.4499,-46.3543,316.3,1.8,1.3,2000-11-18,1406,Terra,MODIS,57,6.2,300.5,13.2,D,0
-3.5305,-45.7798,319.8,1.9,1.4,2000-11-18,1406,Terra,MODIS,50,6.2,300.5,20,D,0
-3.533,-45.7625,320.7,2,1.4,2000-11-18,1406,Terra,MODIS,59,6.2,300.6,21.8,D,0
-2.9666,-49.7957,318.5,1.1,1,2000-11-18,1406,Terra,MODIS,62,6.2,294.7,11.1,D,0
-2.6808,-51.8051,314.6,1,1,2000-11-18,1406,Terra,MODIS,57,6.2,294.1,7.9,D,0
-3.1058,-48.9058,336.6,1.2,1.1,2000-11-18,1406,Terra,MODIS,88,6.2,301.4,35.6,D,0
-3.5165,-46.0534,322.5,1.9,1.3,2000-11-18,1406,Terra,MODIS,48,6.2,302.8,22.2,D,0
-3.0387,-49.6069,320.8,1.1,1,2000-11-18,1406,Terra,MODIS,75,6.2,294.6,15,D,0
-3.703,-44.91,318.2,2.3,1.5,2000-11-18,1406,Terra,MODIS,48,6.2,300.9,21.4,D,0
-3.7666,-44.6411,317.3,2.4,1.5,2000-11-18,1406,Terra,MODIS,31,6.2,298.8,16.8,D,0
-3.8071,-44.4465,318.4,2.5,1.5,2000-11-18,1406,Terra,MODIS,59,6.2,300,20.4,D,0
-2.7572,-51.8496,311.1,1,1,2000-11-18,1406,Terra,MODIS,57,6.2,290.7,5.8,D,0
-3.1987,-48.9671,326.9,1.2,1.1,2000-11-18,1406,Terra,MODIS,75,6.2,303.3,17.6,D,0
-3.1622,-49.2836,319.6,1.1,1.1,2000-11-18,1406,Terra,MODIS,66,6.2,304.2,11.9,D,0
-3.2099,-48.9581,319.4,1.2,1.1,2000-11-18,1406,Terra,MODIS,40,6.2,300.8,8.3,D,0
-3.7438,-45.1859,317.9,2.2,1.4,2000-11-18,1406,Terra,MODIS,35,6.2,300.1,15.2,D,0
-2.7784,-52.0799,312.2,1,1,2000-11-18,1406,Terra,MODIS,47,6.2,293.5,6.4,D,0
-3.2376,-48.926,320.2,1.2,1.1,2000-11-18,1406,Terra,MODIS,45,6.2,304.3,11.7,D,0
-3.329,-48.3539,313.8,1.3,1.1,2000-11-18,1406,Terra,MODIS,61,6.2,300.1,10.6,D,0
-3.4917,-47.1993,319.5,1.5,1.2,2000-11-18,1406,Terra,MODIS,68,6.2,304.9,17.5,D,0
-3.251,-48.9703,324.2,1.2,1.1,2000-11-18,1406,Terra,MODIS,70,6.2,299.5,14.6,D,0
-3.2524,-48.9599,323,1.2,1.1,2000-11-18,1406,Terra,MODIS,51,6.2,299.7,12.4,D,0
-3.777,-45.2299,320.8,2.2,1.4,2000-11-18,1406,Terra,MODIS,60,6.2,301.2,19.7,D,0
-3.5628,-47.0131,319.1,1.6,1.2,2000-11-18,1406,Terra,MODIS,49,6.2,300,17.2,D,0
-3.5648,-46.9991,325.3,1.6,1.2,2000-11-18,1406,Terra,MODIS,78,6.2,302.2,28.8,D,0
-3.258,-49.1908,372.6,1.1,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,302.5,142.2,D,0
-3.2595,-49.1806,320,1.1,1.1,2000-11-18,1406,Terra,MODIS,63,6.2,300.4,12,D,0
-3.6429,-46.5344,318.7,1.7,1.3,2000-11-18,1406,Terra,MODIS,67,6.2,302.9,24.4,D,0
-3.7111,-46.0582,320.5,1.9,1.3,2000-11-18,1406,Terra,MODIS,70,6.2,298.5,25.7,D,0
-3.7135,-46.0418,318.5,1.9,1.3,2000-11-18,1406,Terra,MODIS,66,6.2,298.5,20.8,D,0
-3.2661,-49.2022,342,1.1,1.1,2000-11-18,1406,Terra,MODIS,91,6.2,298.2,46.8,D,0
-3.2676,-49.1921,388.9,1.1,1.1,2000-11-18,1406,Terra,MODIS,100,6.2,303.1,224,D,0
-3.7824,-45.647,322.1,2,1.4,2000-11-18,1406,Terra,MODIS,40,6.2,301.1,22.6,D,0
-3.2711,-49.2337,333.7,1.1,1.1,2000-11-18,1406,Terra,MODIS,86,6.2,300.2,32.2,D,0
-3.7948,-45.6487,328,2,1.4,2000-11-18,1406,Terra,MODIS,72,6.2,300.5,38.8,D,0
-3.2752,-49.2402,317.5,1.1,1.1,2000-11-18,1406,Terra,MODIS,70,6.2,299,11.7,D,0
-3.2766,-49.2302,317.2,1.1,1.1,2000-11-18,1406,Terra,MODIS,70,6.2,298.3,10.8,D,0
-3.7851,-45.6531,324.2,2,1.4,2000-11-18,1406,Terra,MODIS,68,6.2,299.8,28.8,D,0
-3.6622,-46.6354,322.3,1.7,1.3,2000-11-18,1406,Terra,MODIS,73,6.2,300.5,29.9,D,0
-3.7975,-45.6548,323.3,2,1.4,2000-11-18,1406,Terra,MODIS,69,6.2,299.8,26.9,D,0
-3.2907,-49.3344,318.3,1.1,1.1,2000-11-18,1406,Terra,MODIS,52,6.2,303.6,11.6,D,0
-3.505,-47.8347,319.1,1.4,1.2,2000-11-18,1406,Terra,MODIS,29,6.2,303.1,13.1,D,0
-3.5657,-47.4054,317,1.5,1.2,2000-11-18,1406,Terra,MODIS,42,6.2,302.7,14.6,D,0
-3.6736,-46.6369,319.6,1.7,1.3,2000-11-18,1406,Terra,MODIS,67,6.2,299.4,23.9,D,0
-3.9712,-44.4808,324.6,2.5,1.5,2000-11-18,1406,Terra,MODIS,69,6.2,304.1,32.6,D,0
-3.4846,-48.0524,319.9,1.3,1.1,2000-11-18,1406,Terra,MODIS,72,6.2,298.1,17.7,D,0
-3.4863,-48.0405,340.8,1.3,1.1,2000-11-18,1406,Terra,MODIS,90,6.2,302.6,59.4,D,0
-3.5418,-47.6511,314,1.4,1.2,2000-11-18,1406,Terra,MODIS,39,6.2,298.9,9.1,D,0
-3.4965,-48.0421,312.7,1.3,1.1,2000-11-18,1406,Terra,MODIS,32,6.2,296.7,8.3,D,0
-3.8864,-45.2898,321.2,2.2,1.4,2000-11-18,1406,Terra,MODIS,67,6.2,301.4,23.4,D,0
-3.5738,-47.5777,318.4,1.4,1.2,2000-11-18,1406,Terra,MODIS,30,6.2,304.3,15.5,D,0
-3.4015,-49.067,321.1,1.2,1.1,2000-11-18,1406,Terra,MODIS,62,6.2,301.1,11.6,D,0
-3.8175,-46.0856,317.3,1.9,1.3,2000-11-18,1406,Terra,MODIS,62,6.2,300.1,14.1,D,0
-3.2825,-49.9616,319.4,1.1,1,2000-11-18,1406,Terra,MODIS,66,6.2,297.8,12,D,0
-3.2838,-49.9522,318.1,1.1,1,2000-11-18,1406,Terra,MODIS,39,6.2,298,9.8,D,0
