,accuracy,loss,val_accuracy,val_loss
127,0.5833539366722107,0.9938404560089111,0.5742502212524414,1.0143592357635498
128,0.5848811268806458,0.9923442006111145,0.5497862100601196,1.0572632551193237
129,0.583710253238678,0.9924064874649048,0.5798353552818298,1.005487084388733
130,0.5824230909347534,0.9927650690078735,0.5823370218276978,0.9993321895599365
131,0.5830267071723938,0.9926443099975586,0.5835006237030029,0.9958559274673462
132,0.5830994248390198,0.9934031963348389,0.585769534111023,1.001069188117981
133,0.5834630131721497,0.9924924969673157,0.5757046937942505,1.0096838474273682
134,0.5851792693138123,0.9912689328193665,0.5783517956733704,1.0219905376434326
135,0.5832375884056091,0.9915255308151245,0.5689268708229065,1.0384056568145752
136,0.5839139223098755,0.9922609329223633,0.5724176168441772,1.019607424736023
137,0.5832884907722473,0.9918845891952515,0.5668615698814392,1.0377871990203857
138,0.5841320753097534,0.992083728313446,0.5752974152565002,1.011544108390808
139,0.5832957625389099,0.9921263456344604,0.5764901041984558,1.0227668285369873
140,0.5845174789428711,0.9904051423072815,0.5860022902488708,0.9940694570541382
141,0.5840593576431274,0.9904404878616333,0.5588038563728333,1.0357247591018677
142,0.5842338800430298,0.9901045560836792,0.5797190070152283,1.0080633163452148
143,0.584248423576355,0.9907537698745728,0.5822497606277466,1.0070713758468628
144,0.5838412046432495,0.99042147397995,0.5770719051361084,1.0067107677459717
145,0.5847865343093872,0.9905582070350647,0.5783808827400208,1.004206895828247
146,0.584699273109436,0.9907361268997192,0.5787299871444702,1.0085203647613525
147,0.5859864950180054,0.9897487163543701,0.5690723657608032,1.0408650636672974
148,0.584808349609375,0.9903513789176941,0.5709340572357178,1.028782844543457
149,0.5851429104804993,0.9899035692214966,0.5817261338233948,1.0047675371170044
